datetime,wind_cf,wind_logit,wind_logit_seasonality,wind_XtQ
2023-01-03 05:00:00+00:00,0.259,-1.051172563596549,-0.6908430093619141,-0.36032955423463486
2023-01-03 06:00:00+00:00,0.23120000000000002,-1.2015477208578602,-0.7938624213243471,-0.40768529953351307
2023-01-03 07:00:00+00:00,0.2014,-1.377567214344659,-0.960743401878058,-0.41682381246660094
2023-01-03 08:00:00+00:00,0.18899999999999997,-1.4565210390557708,-1.0317318639187432,-0.42478917513702763
2023-01-03 09:00:00+00:00,0.2027,-1.3695039660504955,-1.003358904982207,-0.3661450610682886
2023-01-03 10:00:00+00:00,0.20850000000000002,-1.3339908380822105,-0.9584994240716934,-0.3754914140105171
2023-01-03 11:00:00+00:00,0.22,-1.2656663733312759,-0.9073903707499588,-0.3582760025813171
2023-01-03 12:00:00+00:00,0.1693,-1.5905964297059363,-0.8636546392935328,-0.7269417904124035
2023-01-03 13:00:00+00:00,0.1783,-1.5279078400680475,-0.8256420514556805,-0.702265788612367
2023-01-03 14:00:00+00:00,0.20149999999999998,-1.3769455862683295,-0.8181336657593655,-0.558811920508964
2023-01-03 15:00:00+00:00,0.20010000000000003,-1.3856694782650882,-0.8072976347145336,-0.5783718435505546
2023-01-03 16:00:00+00:00,0.22760000000000002,-1.2219128483021833,-0.8039323560728878,-0.41798049222929545
2023-01-03 17:00:00+00:00,0.2727,-0.9809667573089523,-0.7627987568758564,-0.21816800043309592
2023-01-03 18:00:00+00:00,0.32420000000000004,-0.7345365649786136,-0.6944709662253458,-0.04006559875326787
2023-01-03 19:00:00+00:00,0.37420000000000003,-0.5142404173947923,-0.6304880025108411,0.11624758511604882
2023-01-03 20:00:00+00:00,0.41509999999999997,-0.34292143738998704,-0.5903959520776861,0.2474745146876991
2023-01-03 21:00:00+00:00,0.44670000000000004,-0.21401312154599086,-0.5771582394937503,0.3631451179477595
2023-01-03 22:00:00+00:00,0.4664,-0.13460285956513154,-0.5740030771229404,0.4394002175578089
2023-01-03 23:00:00+00:00,0.4829,-0.06842668652267955,-0.5893738194278281,0.5209471329051485
2023-01-04 00:00:00+00:00,0.5161,0.06442227135540858,-0.6402887922286559,0.7047110635840644
2023-01-04 01:00:00+00:00,0.5589999999999999,0.23710459770825298,-0.6640277209601279,0.9011323186683808
2023-01-04 02:00:00+00:00,0.5781000000000001,0.31497854495813765,-0.6866502079915785,1.001628752949716
2023-01-04 03:00:00+00:00,0.6141,0.46457951279178045,-0.6921882628724348,1.1567677756642154
2023-01-04 04:00:00+00:00,0.662,0.6722196604539895,-0.700466527748547,1.3726861882025365
2023-01-04 05:00:00+00:00,0.7016,0.8549285727283675,-0.7208891084456305,1.575817681173998
2023-01-04 06:00:00+00:00,0.7204999999999999,0.9469431228444225,-0.8239085204080635,1.770851643252486
2023-01-04 07:00:00+00:00,0.7482,1.0890352003037989,-0.9907895009617744,2.079824701265573
2023-01-04 08:00:00+00:00,0.7889,1.3183076152467692,-1.0617779630024597,2.380085578249229
2023-01-04 09:00:00+00:00,0.8090999999999999,1.4441727880820916,-1.0334050040659235,2.477577792148015
2023-01-04 10:00:00+00:00,0.8089,1.4428784487776793,-0.9885455231554099,2.4314239719330892
2023-01-04 11:00:00+00:00,0.8255,1.554064521717701,-0.9374364698336751,2.491500991551376
2023-01-04 12:00:00+00:00,0.8148000000000001,1.4815063621405722,-0.8937007383772492,2.3752071005178212
2023-01-04 13:00:00+00:00,0.8227,1.5347484010947223,-0.8556881505393968,2.390436551634119
2023-01-04 14:00:00+00:00,0.8223,1.5320085568162445,-0.8481797648430819,2.3801883216593263
2023-01-04 15:00:00+00:00,0.8086,1.4409388781878165,-0.83734373379825,2.2782826119860666
2023-01-04 16:00:00+00:00,0.7992,1.3813018395167698,-0.8339784551566042,2.215280294673374
2023-01-04 17:00:00+00:00,0.7736,1.2287515978100565,-0.7928448559595728,2.021596453769629
2023-01-04 18:00:00+00:00,0.7820999999999999,1.2779463676569909,-0.7245170653090621,2.002463432966053
2023-01-04 19:00:00+00:00,0.8011,1.3931835973611448,-0.6605341015945575,2.0537176989557024
2023-01-04 20:00:00+00:00,0.8120999999999999,1.463713578868945,-0.6204420511614025,2.0841556300303474
2023-01-04 21:00:00+00:00,0.7853,1.2968241054960936,-0.6072043385774667,1.9040284440735604
2023-01-04 22:00:00+00:00,0.8069,1.4299915554199918,-0.6040491762066568,2.0340407316266487
2023-01-04 23:00:00+00:00,0.8301000000000001,1.586336146783104,-0.6194199185115444,2.2057560652946484
2023-01-05 00:00:00+00:00,0.8164,1.4921449527492998,-0.6933971190841726,2.1855420718334724
2023-01-05 01:00:00+00:00,0.7975,1.3707419481124057,-0.7171360478156446,2.08787799592805
2023-01-05 02:00:00+00:00,0.7879999999999999,1.312911815185866,-0.7397585348470954,2.0526703500329617
2023-01-05 03:00:00+00:00,0.7705,1.2111366252595703,-0.7452965897279518,1.956433214987522
2023-01-05 04:00:00+00:00,0.76,1.1526795099383855,-0.7535748546040637,1.9062543645424492
2023-01-05 05:00:00+00:00,0.7526,1.1125274182009497,-0.7739974353011474,1.886524853502097
2023-01-05 06:00:00+00:00,0.7301000000000001,0.9951299910380815,-0.8770168472635802,1.8721468383016617
2023-01-05 07:00:00+00:00,0.7031999999999999,0.8625828350777416,-1.0438978278172915,1.906480662895033
2023-01-05 08:00:00+00:00,0.662,0.6722196604539895,-1.1148862898579766,1.787105950311966
2023-01-05 09:00:00+00:00,0.6496,0.6172814297852316,-1.0865133309214405,1.7037947607066721
2023-01-05 10:00:00+00:00,0.6234000000000001,0.504004751110185,-1.0416538500109267,1.5456586011211115
2023-01-05 11:00:00+00:00,0.5949,0.384259373985215,-0.9905447966891922,1.3748041706744072
2023-01-05 12:00:00+00:00,0.5661,0.2659566482383094,-0.9468090652327661,1.2127657134710754
2023-01-05 13:00:00+00:00,0.5007,0.0028000018293357055,-0.9087964773949138,0.9115964792242495
2023-01-05 14:00:00+00:00,0.4425,-0.23102203888628967,-0.9012880916985988,0.6702660528123091
2023-01-05 15:00:00+00:00,0.37079999999999996,-0.5287863374924229,-0.8904520606537669,0.36166572316134404
2023-01-05 16:00:00+00:00,0.32659999999999995,-0.7236033261906095,-0.8870867820121211,0.16348345582151158
2023-01-05 17:00:00+00:00,0.2757,-0.9658923531715293,-0.8459531828150897,-0.11993917035643964
2023-01-05 18:00:00+00:00,0.21239999999999998,-1.310519057397187,-0.7776253921645788,-0.5328936652326082
2023-01-05 19:00:00+00:00,0.1661,-1.6135234744736904,-0.7136424284500744,-0.899881046023616
2023-01-05 20:00:00+00:00,0.1362,-1.8472168668111888,-0.6735503780169194,-1.1736664887942694
2023-01-05 21:00:00+00:00,0.1249,-1.9468247484102534,-0.6603126654329834,-1.28651208297727
2023-01-05 22:00:00+00:00,0.15410000000000001,-1.7027994069838988,-0.6571575030621737,-1.045641903921725
2023-01-05 23:00:00+00:00,0.17079999999999998,-1.5799680992071552,-0.6725282453670614,-0.9074398538400938
2023-01-06 00:00:00+00:00,0.19260000000000002,-1.433203709054815,-0.5226900443916386,-0.9105136646631765
2023-01-06 01:00:00+00:00,0.2167,-1.2850018558308793,-0.5464289731231106,-0.7385728827077688
2023-01-06 02:00:00+00:00,0.24539999999999998,-1.123298275253399,-0.5690514601545612,-0.5542468150988379
2023-01-06 03:00:00+00:00,0.2728,-0.9804626168939621,-0.5745895150354176,-0.4058731018585445
2023-01-06 04:00:00+00:00,0.31370000000000003,-0.7828777347179562,-0.5828677799115297,-0.20000995480642647
2023-01-06 05:00:00+00:00,0.36450000000000005,-0.5558855391807956,-0.6032903606086132,0.047404821427817545
2023-01-06 06:00:00+00:00,0.4193,-0.32564761820128724,-0.7063097725710462,0.380662154369759
2023-01-06 07:00:00+00:00,0.4882,-0.04720876576682871,-0.873190753124757,0.8259819873579283
2023-01-06 08:00:00+00:00,0.5006,0.002400001152001195,-0.9441792151654423,0.9465792163174436
2023-01-06 09:00:00+00:00,0.5234000000000001,0.09366842543140406,-0.9158062562289061,1.0094746816603102
2023-01-06 10:00:00+00:00,0.5408,0.1635636797233974,-0.8709467753183925,1.0345104550417898
2023-01-06 11:00:00+00:00,0.5569,0.22859021239017893,-0.8198377219966578,1.0484279343868368
2023-01-06 12:00:00+00:00,0.5201,0.08044335191482692,-0.7761019905402319,0.8565453424550588
2023-01-06 13:00:00+00:00,0.4878,-0.048809687983604896,-0.7380894027023795,0.6892797147187747
2023-01-06 14:00:00+00:00,0.42950000000000005,-0.2838914278778201,-0.7305810170060646,0.44668958912824447
2023-01-06 15:00:00+00:00,0.40409999999999996,-0.38841049566850544,-0.7197449859612327,0.33133449029272727
2023-01-06 16:00:00+00:00,0.36840000000000006,-0.5390869780003349,-0.7163797073195869,0.177292729319252
2023-01-06 17:00:00+00:00,0.3267,-0.7231486769442107,-0.6752461081225555,-0.04790256882165522
2023-01-06 18:00:00+00:00,0.3172,-0.7666695011595928,-0.6069183174720448,-0.15975118368754793
2023-01-06 19:00:00+00:00,0.2759,-0.9648910231715346,-0.5429353537575402,-0.4219556694139944
2023-01-06 20:00:00+00:00,0.2483,-1.1076996156693024,-0.5028433033243852,-0.6048563123449172
2023-01-06 21:00:00+00:00,0.2173,-1.2814705935484083,-0.48960559074044946,-0.7918650028079588
2023-01-06 22:00:00+00:00,0.2095,-1.3279419172873344,-0.48645042836963953,-0.8414914889176948
2023-01-06 23:00:00+00:00,0.23929999999999998,-1.1565210670889279,-0.5018211706745271,-0.6546998964144007
2023-01-07 00:00:00+00:00,0.2509,-1.0938180325814606,-0.6794765399365513,-0.41434149264490927
2023-01-07 01:00:00+00:00,0.2444,-1.1287059083299142,-0.7032154686680233,-0.42549043966189093
2023-01-07 02:00:00+00:00,0.23190000000000002,-1.19761368874315,-0.725837955699474,-0.47177573304367615
2023-01-07 03:00:00+00:00,0.23420000000000002,-1.1847455878795772,-0.7313760105803303,-0.4533695772992469
2023-01-07 04:00:00+00:00,0.2256,-1.2333250163384633,-0.7396542754564425,-0.4936707408820208
2023-01-07 05:00:00+00:00,0.22949999999999998,-1.2111366252595706,-0.7600768561535259,-0.4510597691060446
2023-01-07 06:00:00+00:00,0.23399999999999999,-1.18586105438289,-0.863096268115959,-0.32276478626693106
2023-01-07 07:00:00+00:00,0.2437,-1.1325001622308233,-1.0299772486696697,-0.10252291356115362
2023-01-07 08:00:00+00:00,0.2352,-1.1791781457127197,-1.100965710710355,-0.07821243500236474
2023-01-07 09:00:00+00:00,0.2223,-1.2523130247307468,-1.0725927517738187,-0.17972027295692805
2023-01-07 10:00:00+00:00,0.22010000000000002,-1.2650837178040364,-1.0277332708633051,-0.23735044694073126
2023-01-07 11:00:00+00:00,0.1779,-1.5306404474862982,-0.9766242175415706,-0.5540162299447277
2023-01-07 12:00:00+00:00,0.1812,-1.5082384601782555,-0.9328884860851446,-0.5753499740931108
2023-01-07 13:00:00+00:00,0.21660000000000001,-1.2855910866648406,-0.8948758982472923,-0.39071518841754826
2023-01-07 14:00:00+00:00,0.29600000000000004,-0.8664189018339818,-0.8873675125509773,0.020948610716995497
2023-01-07 15:00:00+00:00,0.3086,-0.8066725875584637,-0.8765314815061455,0.06985889394768174
2023-01-07 16:00:00+00:00,0.4007,-0.4025492898220405,-0.8731662028644996,0.4706169130424591
2023-01-07 17:00:00+00:00,0.4721,-0.11171604427732952,-0.8320326036674682,0.7203165593901387
2023-01-07 18:00:00+00:00,0.4982,-0.007200031104241927,-0.7637048130169576,0.7565047819127156
2023-01-07 19:00:00+00:00,0.5119,0.047608990570435925,-0.699721849302453,0.7473308398728888
2023-01-07 20:00:00+00:00,0.48590000000000005,-0.0564149576496016,-0.659629798869298,0.6032148412196964
2023-01-07 21:00:00+00:00,0.45890000000000003,-0.16477178324790157,-0.6463920862853622,0.4816203030374606
2023-01-07 22:00:00+00:00,0.4434,-0.22737455190957923,-0.6432369239145522,0.415862372004973
2023-01-07 23:00:00+00:00,0.5114,0.04560790403344606,-0.6586076662194399,0.704215570252886
2023-01-08 00:00:00+00:00,0.4851,-0.059617651800924876,-0.6431861046590387,0.5835684528581138
2023-01-08 01:00:00+00:00,0.4698,-0.1209472216301128,-0.6669250333905107,0.5459778117603978
2023-01-08 02:00:00+00:00,0.4567,-0.1736349333665241,-0.6895475204219613,0.5159125870554372
2023-01-08 03:00:00+00:00,0.42310000000000003,-0.31006038353682186,-0.6950855753028177,0.3850251917659958
2023-01-08 04:00:00+00:00,0.3997,-0.4067152645405197,-0.7033638401789298,0.29664857563841013
2023-01-08 05:00:00+00:00,0.37229999999999996,-0.522362364444815,-0.7237864208760133,0.20142405643119832
2023-01-08 06:00:00+00:00,0.3429,-0.6503973544349476,-0.8268058328384463,0.17640847840349871
2023-01-08 07:00:00+00:00,0.32380000000000003,-0.7363628490302506,-0.9936868133921571,0.2573239643619065
2023-01-08 08:00:00+00:00,0.3289,-0.7131644039691822,-1.0646752754328423,0.3515108714636601
2023-01-08 09:00:00+00:00,0.3312,-0.7027626392593874,-1.036302316496306,0.3335396772369187
2023-01-08 10:00:00+00:00,0.3397,-0.6646314020339874,-0.9914428355857926,0.3268114335518052
2023-01-08 11:00:00+00:00,0.3046,-0.8254877791126997,-0.940333782264058,0.11484600315135829
2023-01-08 12:00:00+00:00,0.3953,-0.4250874969765274,-0.896598050807632,0.4715105538311046
2023-01-08 13:00:00+00:00,0.3407,-0.660176341452333,-0.8585854629697797,0.19840912151744672
2023-01-08 14:00:00+00:00,0.3013,-0.8411150194221494,-0.8510770772734647,0.00996205785131532
2023-01-08 15:00:00+00:00,0.2647,-1.021681469969121,-0.8402410462286328,-0.1814404237404882
2023-01-08 16:00:00+00:00,0.3064,-0.8170039875998958,-0.836875767586987,0.01987177998709122
2023-01-08 17:00:00+00:00,0.3201,-0.7533122815565966,-0.7957421683899556,0.04242988683335902
2023-01-08 18:00:00+00:00,0.3121,-0.7903198292552346,-0.727414377739445,-0.06290545151578963
2023-01-08 19:00:00+00:00,0.36579999999999996,-0.5502776261474819,-0.6634314140249403,0.11315378787745844
2023-01-08 20:00:00+00:00,0.35850000000000004,-0.581880524016016,-0.6233393635917853,0.041458839575769346
2023-01-08 21:00:00+00:00,0.373,-0.5193681209891051,-0.6101016510078495,0.0907335300187444
2023-01-08 22:00:00+00:00,0.38770000000000004,-0.4569905138070251,-0.6069464886370396,0.1499559748300145
2023-01-08 23:00:00+00:00,0.3558,-0.5936404616653637,-0.6223172309419273,0.028676769276563596
2023-01-09 00:00:00+00:00,0.31420000000000003,-0.780556314207299,-0.6524056589848373,-0.12815065522246172
2023-01-09 01:00:00+00:00,0.32420000000000004,-0.7345365649786136,-0.6761445877163093,-0.058391977262304384
2023-01-09 02:00:00+00:00,0.3194,-0.7565305262858932,-0.6987670747477599,-0.05776345153813334
2023-01-09 03:00:00+00:00,0.36119999999999997,-0.5701595947980271,-0.7043051296286162,0.1341455348305891
2023-01-09 04:00:00+00:00,0.3398,-0.664185610181261,-0.7125833945047284,0.04839778432346742
2023-01-09 05:00:00+00:00,0.34149999999999997,-0.6566168421724912,-0.7330059752018119,0.07638913302932071
2023-01-09 06:00:00+00:00,0.3605,-0.5731946642938935,-0.8360253871642449,0.26283072287035136
2023-01-09 07:00:00+00:00,0.39409999999999995,-0.43011027174998573,-1.0029063677179557,0.57279609596797
2023-01-09 08:00:00+00:00,0.4042,-0.38799523530966135,-1.073894829758641,0.6858995944489796
2023-01-09 09:00:00+00:00,0.4127,-0.35281482576993745,-1.0455218708221048,0.6927070450521673
2023-01-09 10:00:00+00:00,0.3912,-0.4422708683868139,-1.0006623899115912,0.5583915215247772
2023-01-09 11:00:00+00:00,0.3779,-0.49847124116553065,-0.9495533365898565,0.45108209542432587
2023-01-09 12:00:00+00:00,0.3846,-0.47006862973326197,-0.9058176051334306,0.4357489754001686
2023-01-09 13:00:00+00:00,0.4043,-0.3875800079879167,-0.8678050172955782,0.48022500930766154
2023-01-09 14:00:00+00:00,0.3807,-0.48657814455556353,-0.8602966315992633,0.37371848704369975
2023-01-09 15:00:00+00:00,0.36950000000000005,-0.5343624150167176,-0.8494606005544314,0.31509818553771385
2023-01-09 16:00:00+00:00,0.35159999999999997,-0.6120136240504993,-0.8460953219127856,0.23408169786228628
2023-01-09 17:00:00+00:00,0.34409999999999996,-0.6450760254962553,-0.8049617227157542,0.15988569721949886
2023-01-09 18:00:00+00:00,0.3528,-0.6067540416116457,-0.7366339320652435,0.12987989045359782
2023-01-09 19:00:00+00:00,0.3845,-0.4704911566788093,-0.6726509683507389,0.2021598116719296
2023-01-09 20:00:00+00:00,0.376,-0.5065612249795332,-0.6325589179175839,0.12599769293805074
2023-01-09 21:00:00+00:00,0.38079999999999997,-0.4861540193583072,-0.6193212053336481,0.13316718597534088
2023-01-09 22:00:00+00:00,0.3616,-0.5684264176175778,-0.6161660429628382,0.04773962534526033
2023-01-09 23:00:00+00:00,0.327,-0.7217851587474744,-0.6315367852677258,-0.09024837347974857
2023-01-10 00:00:00+00:00,0.3497,-0.6203581508057759,-0.6483327762955459,0.027974625489769922
2023-01-10 01:00:00+00:00,0.3743,-0.5138134080939343,-0.6720717050270179,0.15825829693308358
2023-01-10 02:00:00+00:00,0.38880000000000003,-0.4523591652660265,-0.6946941920584685,0.242335026792442
2023-01-10 03:00:00+00:00,0.4031,-0.39256492505148405,-0.7002322469393248,0.3076673218878408
2023-01-10 04:00:00+00:00,0.3994,-0.4079657345675152,-0.708510511815437,0.3005447772479218
2023-01-10 05:00:00+00:00,0.3962,-0.4213238830082879,-0.7289330925125205,0.3076092095042326
2023-01-10 06:00:00+00:00,0.3945,-0.4284354227072178,-0.8319525044749535,0.4035170817677357
2023-01-10 07:00:00+00:00,0.3823,-0.47979726199948647,-0.9988334850286643,0.5190362230291778
2023-01-10 08:00:00+00:00,0.37689999999999996,-0.5027271192770866,-1.0698219470693497,0.5670948277922632
2023-01-10 09:00:00+00:00,0.358,-0.584055317289261,-1.0414489881328135,0.45739367084355254
2023-01-10 10:00:00+00:00,0.3527,-0.6071920283094581,-0.9965895072222998,0.3893974789128417
2023-01-10 11:00:00+00:00,0.3657,-0.5507087034845157,-0.9454804539005651,0.3947717504160494
2023-01-10 12:00:00+00:00,0.321,-0.7491800044286803,-0.9017447224441392,0.1525647180154589
2023-01-10 13:00:00+00:00,0.33030000000000004,-0.7068285185192603,-0.8637321346062868,0.15690361608702652
2023-01-10 14:00:00+00:00,0.2989,-0.8525414609230298,-0.8562237489099719,0.0036822879869420344
2023-01-10 15:00:00+00:00,0.301,-0.8425404774849347,-0.84538771786514,0.0028472403802053403
2023-01-10 16:00:00+00:00,0.3285,-0.714977178038627,-0.8420224392234942,0.12704526118486714
2023-01-10 17:00:00+00:00,0.3857,-0.4654235429556998,-0.8008888400264628,0.33546529707076295
2023-01-10 18:00:00+00:00,0.4623,-0.1510867528214528,-0.7325610493759521,0.5814742965544993
2023-01-10 19:00:00+00:00,0.4972,-0.011200117079536432,-0.6685780856614475,0.6573779685819111
2023-01-10 20:00:00+00:00,0.562,0.2492829395172452,-0.6284860352282925,0.8777689747455377
2023-01-10 21:00:00+00:00,0.6091,0.44353068504352966,-0.6152483226443567,1.0587790076878862
2023-01-10 22:00:00+00:00,0.6386999999999999,0.5697262224139487,-0.6120931602735468,1.1818193826874954
2023-01-10 23:00:00+00:00,0.6653,0.6870034585305609,-0.6274639025784344,1.3144673611089952
2023-01-11 00:00:00+00:00,0.6804000000000001,0.7556106466295877,-0.6791343374305978,1.4347449840601856
2023-01-11 01:00:00+00:00,0.6823999999999999,0.7648232668044883,-0.7028732661620698,1.467696532966558
2023-01-11 02:00:00+00:00,0.6890999999999999,0.7959150812984538,-0.7254957531935204,1.5214108344919741
2023-01-11 03:00:00+00:00,0.7001999999999999,0.8482504228520678,-0.7310338080743768,1.5792842309264445
2023-01-11 04:00:00+00:00,0.6948000000000001,0.8226567349566484,-0.739312072950489,1.5619688079071374
2023-01-11 05:00:00+00:00,0.6840999999999999,0.7726783979589126,-0.7597346536475724,1.5324130516064849
2023-01-11 06:00:00+00:00,0.6753,0.732255357471996,-0.8627540656100054,1.5950094230820016
2023-01-11 07:00:00+00:00,0.652,0.6278420821521787,-1.0296350461637163,1.6574771283158949
2023-01-11 08:00:00+00:00,0.6137,0.46289193972281584,-1.1006235082044016,1.5635154479272173
2023-01-11 09:00:00+00:00,0.5151,0.060418372460232954,-1.0722505492678653,1.1326689217280983
2023-01-11 10:00:00+00:00,0.48340000000000005,-0.06642441239235732,-1.0273910683573517,0.9609666559649944
2023-01-11 11:00:00+00:00,0.4743,-0.10289067494186639,-0.9762820150356171,0.8733913400937506
2023-01-11 12:00:00+00:00,0.4696,-0.12175017035776597,-0.9325462835791911,0.8107961132214252
2023-01-11 13:00:00+00:00,0.4707,-0.11733443045684522,-0.8945336957413388,0.7771992652844936
2023-01-11 14:00:00+00:00,0.4413,-0.23588774018960143,-0.8870253100450238,0.6511375698554224
2023-01-11 15:00:00+00:00,0.40659999999999996,-0.37803880666247536,-0.876189279000192,0.4981504723377166
2023-01-11 16:00:00+00:00,0.41340000000000005,-0.3499275092956827,-0.8728240003585461,0.5228964910628634
2023-01-11 17:00:00+00:00,0.4279,-0.29042427785171204,-0.8316904011615147,0.5412661233098026
2023-01-11 18:00:00+00:00,0.4661,-0.13580835212744533,-0.7633626105110041,0.6275542583835587
2023-01-11 19:00:00+00:00,0.48829999999999996,-0.04680854474343176,-0.6993796467964994,0.6525711020530677
2023-01-11 20:00:00+00:00,0.514,0.056014641554671306,-0.6592875963633444,0.7153022379180157
2023-01-11 21:00:00+00:00,0.5526,0.21118136343328683,-0.6460498837794086,0.8572312472126955
2023-01-11 22:00:00+00:00,0.5966,0.3913182465605368,-0.6428947214085987,1.0342129679691356
2023-01-11 23:00:00+00:00,0.7120000000000001,0.9051174312760303,-0.6582654637134864,1.5633828949895165
2023-01-12 00:00:00+00:00,0.7390000000000001,1.0407775136255089,-0.7329043688108746,1.7736818824363834
2023-01-12 01:00:00+00:00,0.7547,1.1238383680263793,-0.7566432975423466,1.880481665568726
2023-01-12 02:00:00+00:00,0.7411,1.051693682199821,-0.7792657845737975,1.8309594667736184
